,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
1094,16,0.0,166.089314531,"[0, 1, 1, 0, 1]",75,512,73
1095,32,0.0,166.380797878,"[0, 1, 1, 0, 1]",75,512,73
1096,64,0.0,166.710046152,"[0, 1, 1, 0, 1]",75,512,73
1097,128,0.0,167.113666378,"[0, 1, 1, 0, 1]",75,512,73
1098,256,0.0,167.65049464700002,"[0, 1, 1, 0, 1]",75,512,73
1099,512,0.0,168.494933946,"[0, 1, 1, 0, 1]",75,512,73
1100,0,3.0,168.755820436,"[1, 1, 0, 0, 0]",75,512,74
1101,1,3.0,168.75828814300002,"[1, 1, 0, 0, 0]",75,512,74
1102,2,3.0,169.020709419,"[1, 1, 0, 0, 0]",75,512,74
1103,4,3.0,169.291214454,"[1, 1, 0, 0, 0]",75,512,74
1104,8,2.0,169.559510469,"[1, 1, 0, 1, 0]",75,512,74
1105,16,0.0,169.850658293,"[1, 0, 0, 1, 0]",75,512,74
1106,32,0.0,170.144793424,"[1, 0, 0, 1, 0]",75,512,74
1107,64,0.0,170.480593836,"[1, 0, 0, 1, 0]",75,512,74
1108,128,0.0,170.886715298,"[1, 0, 0, 1, 0]",75,512,74
1109,256,0.0,171.438273447,"[1, 0, 0, 1, 0]",75,512,74
1110,512,0.0,172.274131293,"[1, 0, 0, 1, 0]",75,512,74
1111,0,4.0,172.53665063,"[1, 0, 1, 1, 1]",75,512,75
1112,1,2.0,172.539423023,"[1, 0, 1, 1, 0]",75,512,75
1113,2,2.0,172.803934899,"[1, 0, 1, 1, 0]",75,512,75
1114,4,2.0,173.071759882,"[1, 0, 1, 1, 0]",75,512,75
1115,8,0.0,173.342727865,"[1, 0, 0, 1, 0]",75,512,75
1116,16,0.0,173.618290632,"[1, 0, 0, 1, 0]",75,512,75
1117,32,0.0,173.91384549400001,"[1, 0, 0, 1, 0]",75,512,75
1118,64,0.0,174.249636394,"[1, 0, 0, 1, 0]",75,512,75
1119,128,0.0,174.661952823,"[1, 0, 0, 1, 0]",75,512,75
1120,256,0.0,175.22790172700002,"[1, 0, 0, 1, 0]",75,512,75
1121,512,0.0,176.096180929,"[1, 0, 0, 1, 0]",75,512,75
